358610;5017
358611;1658
358612;1059
358613;2552
358614;1230
358615;1358
358616;1082
358617;1350
358618;1461
358619;1169
358620;1177
358621;2130
358622;1031
358623;3099
358624;1493
358625;24599
358626;1273
358627;12863
358628;1777
358629;3230
358630;2491
358631;1304
358632;1007
358633;2673
358634;4264
358635;8210
358636;1189
358637;23272
358638;5761
358639;4500
358640;12257
358641;2532
358642;1024
358643;1151
358644;1121
358645;2362
358646;1707
358647;1203
358648;2132
358649;1173
358650;1724
358651;1015
358652;1042
358653;1188
358654;1015
358655;9706
358656;1052
358657;1927
358658;9458
358659;1190
358660;1189
358661;1065
358662;1419
358663;1073
358664;1087
358665;4372
358666;10375
358667;1032
358668;1514
358669;1497
358670;1171
358671;1265
358672;11246
358673;11760
358674;1123
358675;1372
358676;1135
358677;1130
358678;1184
358679;1062
358680;1174
358681;1435
358682;1033
358683;1274
358684;1675
358685;1031
358686;1137
358687;1155
358688;1702
358689;1543
358690;1457
358691;1020
358692;1285
358693;1232
358694;1698
358695;1076
358696;1050
358697;41268
358698;1237
358699;1104
358700;2777
358701;1118
358702;6858
358703;1910
358704;1012
358705;1133
358706;1043
358707;1447
358708;2019
358709;1233
358710;1168
358711;1165
358712;1834
358713;9285
358714;1082
358715;2045
358716;1487
358717;1107
358718;2208
358719;1045
358720;1191
358721;1351
358722;6082
358723;1141
358724;1013
358725;253288
358726;1354
358727;1030
358728;1338
358729;1599
358730;1005
358731;1447
358732;1749
358733;26173
358734;1145
358735;1071
358736;1783
358737;1019
358738;1179
358739;1337
358740;1106
358741;1854
358742;1044
358743;1338
358744;1019
358745;1736
358746;1888
358747;1364
358748;1006
358749;15972
358750;1014
358751;1049
358752;1287
358753;6355
358754;2046
358755;1060
358756;13169
358757;1469
358758;2826
358759;1203
358760;6508
358761;1486
358762;1743
358763;1022
358764;1389
358765;6444
358766;1518
358767;1276
358768;3460
358769;1150
358770;1292
358771;1141
358772;1126
358773;1643
358774;1019
358775;1016
358776;3098
358777;1394
358778;1367
358779;1006
358780;1022
358781;5415
358782;1334
358783;2629
358784;1001
358785;1465
358786;1424
358787;1009
358788;1106
358789;2510
358790;1309
358791;13239
358792;1367
358793;1519
358794;1087
358795;3351
358796;1054
358797;1103
358798;1106
358799;2444
358800;1092
358801;3534
358802;1299
358803;1041
358804;1058
358805;15301
358806;1228
358807;1908
358808;1861
358809;1640
358810;1280
358811;1694
358812;1039
358813;1092
358814;2038
358815;5160
358816;1221
358817;1050
358818;1233
358819;1148
358820;1062
358821;5102
358822;1554
358823;58076
358824;1236
358825;43977
358826;1604
358827;1896
358828;1033
358829;1162
358830;1262
358831;1154
358832;1782
358833;1305
358834;1393
358835;1392
358836;1024
358837;1179
358838;1099
358839;3148
358840;4938
358841;1154
358842;1056
358843;1129
358844;1132
358845;1000
358846;1327
358847;1135
358848;2127
358849;1000
358850;1072
358851;1113
358852;1001
358853;1008
358854;1551
358855;1176
358856;1053
358857;1103
358858;1066
358859;1474
358860;1191
358861;1014
358862;1317
358863;1028
358864;1132
358865;1536
358866;1139
358867;1419
358868;1860
358869;4169
358870;1066
358871;1026
358872;1614
358873;1048
358874;1325
358875;1033
358876;1646
358877;2010
358878;1096
358879;1282
358880;1525
358881;8186
358882;1477
358883;3171
358884;1140
358885;1035
358886;1002
358887;1042
358888;7388
358889;1048
358890;1153
358891;1008
358892;6743
358893;1449
358894;1785
358895;1065
358896;1444
358897;1167
358898;1193
358899;1283
358900;1494
358901;1152
358902;1057
358903;1516
358904;1239
358905;1023
358906;5355
358907;1174
358908;1151
358909;1019
358910;1307
358911;1092
358912;2482
358913;1060
358914;1969
358915;1299
358916;2353
358917;1109
358918;1001
358919;30782
358920;1029
358921;1301
358922;1238
358923;1139
358924;1047
358925;1234
358926;1237
358927;3558
358928;2610
358929;1152
358930;1002
358931;1134
358932;1302
358933;1239
358934;2453
358935;1096
358936;1343
358937;1123
358938;1063
358939;3099
358940;1626
358941;1009
358942;1269
358943;1029
358944;1154
358945;2530
358946;1084
358947;1688
358948;1206
358949;1222
358950;1304
358951;1034
358952;1082
358953;1228
358954;1026
358955;1151
358956;1753
358957;1262
358958;1265
358959;1037
358960;1192
358961;1052
358962;1072
358963;2356
358964;2715
358965;1237
358966;3457
358967;1214
358968;1083
358969;1026
358970;7601
358971;1263
358972;1102
358973;1135
358974;1222
358975;1293
358976;1145
358977;1203
358978;1021
358979;1118
358980;1013
358981;1208
358982;22698
358983;9962
358984;3677
358985;1024
358986;1053
358987;1008
358988;4283
358989;1101
358990;1491
358991;1005
358992;1544
358993;1097
358994;1976
358995;1173
358996;1820
358997;1265
358998;1137
358999;1073
359000;1136
359001;1268
359002;1439
359003;1053
359004;1143
359005;2303
359006;1004
359007;1053
359008;1028
359009;1005
359010;1361
359011;1854
359012;1409
359013;50832
359014;1454
359015;1196
359016;1234
359017;1306
359018;3037
359019;1789
359020;1022
359021;1029
359022;4803
359023;6336
359024;1108
359025;1111
359026;1024
359027;1300
359028;1059
359029;1420
359030;1093
359031;1840
359032;1113
359033;1337
359034;1183
359035;2485
359036;1064
359037;1035
359038;1257
359039;1100
359040;1514
359041;1458
359042;1435
359043;1260
359044;1176
359045;1083
359046;1143
359047;1783
359048;1163
359049;1456
359050;1064
359051;1016
359052;10901
359053;1113
359054;1432
359055;1127
359056;2615
359057;1016
359058;2166
359059;1000
359060;1046
359061;1317
359062;1086
359063;1121
359064;1057
359065;2895
359066;3693
359067;1048
359068;2625
359069;1063
359070;1133
359071;1128
359072;1198
359073;1244
359074;3403
359075;1203
359076;1113
359077;1140
359078;1335
359079;1279
359080;1439
359081;1112
359082;4374
359083;1024
359084;1175
359085;1843
359086;1071
359087;1174
359088;1190
359089;1028
359090;1120
359091;1820
359092;1046
359093;1021
359094;1329
359095;1274
359096;1009
359097;1364
359098;1136
359099;1117
359100;1851
359101;1035
359102;1044
359103;1165
359104;1172
359105;1102
359106;1058
359107;1736
359108;1087
359109;1492
359110;1034
359111;1013
359112;1525
359113;1488
359114;1513
359115;2033
359116;1189
359117;1349
359118;2300
359119;1337
359120;1155
359121;1126
359122;1097
359123;1317
359124;2987
359125;1118
359126;1919
359127;1147
359128;1102
359129;62733
359130;1283
359131;4096
359132;1011
359133;1042
359134;1212
359135;1804
359136;1704
359137;1819
359138;1415
359139;1771
359140;1033
359141;1050
359142;1255
359143;1047
359144;1505
359145;1266
359146;2492
359147;1291
359148;1285
359149;1065
359150;3243
359151;1513
359152;1130
359153;1308
359154;1320
359155;1278
359156;1565
359157;1100
359158;1247
359159;1411
359160;1009
359161;1160
359162;1764
359163;2146
359164;1678
359165;1035
359166;6183
359167;1127
359168;1013
359169;1185
359170;1244
359171;18517
359172;1141
359173;1226
359174;1100
359175;1819
359176;1366
359177;1064
359178;1394
359179;1063
359180;2437
359181;1303
359182;2105
359183;1515
359184;1199
359185;1240
359186;1092
359187;1102
359188;1344
359189;1073
359190;1041
359191;1440
359192;1048
359193;1068
359194;1086
359195;1276
359196;1630
359197;1283
359198;1055
359199;1002
359200;1532
359201;1249
359202;1434
359203;1138
359204;1245
359205;1058
359206;5601
359207;1570
359208;1714
359209;1454
359210;1018
359211;1148
359212;1034
359213;1775
359214;1009
359215;1447
359216;1321
359217;1032
359218;1006
359219;1264
359220;1311
359221;1119
359222;1507
359223;1234
359224;1052
359225;1746
359226;1355
359227;1207
359228;1426
359229;1081
359230;1081
359231;1014
359232;1528
359233;1036
359234;1237
359235;1001
359236;1289
359237;1037
359238;1262
359239;1004
359240;1534
359241;1420
359242;1269
359243;1954
359244;1199
359245;1196
359246;1662
359247;1519
359248;1085
359249;1021
359250;1312
359251;1102
359252;1450
359253;1305
359254;1357
359255;1781
359256;1412
359257;1054
359258;1227
359259;1029
359260;1201
359261;1398
359262;3791
359263;1399
359264;1056
359265;1078
359266;1335
359267;1001
359268;1017
359269;1072
359270;1628
359271;1042
359272;1458
359273;1001
359274;1063
359275;2309
359276;1110
359277;1295
359278;1331
359279;1255
359280;1254
359281;1786
359282;1228
359283;1066
359284;1293
359285;1204
359286;1200
359287;1213
359288;1065
359289;1496
359290;1164
359291;1103
359292;1136
359293;1124
359294;1150
359295;1021
359296;1427
359297;1545
359298;1125
359299;1222
359300;1388
359301;1075
359302;1064
359303;1470
359304;1718
359305;1692
359306;1151
359307;1680
359308;1202
359309;2115
359310;1369
359311;1022
359312;1595
359313;1190
359314;2201
359315;1071
359316;1034
359317;1163
359318;1224
359319;1192
359320;1493
359321;1760
359322;1062
359323;1189
359324;1128
359325;1051
359326;1025
359327;3635
359328;1260
359329;1597
359330;1380
359331;1026
359332;1106
359333;1125
359334;1043
359335;1176
359336;1011
359337;1022
359338;1636
359339;1038
359340;1896
359341;1110
359342;1282
359343;1083
359344;1243
359345;1196
359346;1015
359347;19261
359348;1029
359349;1268
359350;1008
359351;1003
359352;1334
359353;2279
359354;1184
359355;1272
359356;6582
359357;1309
359358;2728
359359;1027
359360;1018
359361;1089
359362;2059
359363;1066
359364;1358
359365;1233
359366;1368
359367;5209
359368;1224
359369;1104
359370;2626
359371;1752
359372;1168
359373;1087
359374;1169
359375;1158
359376;1391
359377;1011
359378;1168
359379;1592
359380;1140
359381;1343
359382;1124
359383;2110
359384;1033
359385;19353
359386;1227
359387;1084
359388;1286
359389;1013
359390;1116
359391;1337
359392;1577
359393;4311
359394;1239
359395;1129
359396;1424
359397;1010
359398;1371
359399;1260
359400;1276
359401;1175
359402;1325
359403;1290
359404;1191
359405;1084
359406;1565
359407;1269
359408;1886
359409;1590
359410;5315
359411;1132
359412;1023
359413;1723
359414;1190
359415;1233
359416;1264
359417;1506
359418;1210
359419;1046
359420;1110
359421;1189
359422;1043
359423;1196
359424;1082
359425;1126
359426;1085
359427;1141
359428;1202
359429;1081
359430;1830
359431;1607
359432;4493
359433;1899
359434;1260
359435;4948
359436;1604
359437;1478
359438;1523
359439;1131
359440;1179
359441;1339
359442;1008
359443;1220
359444;3001
359445;1061
359446;1001
359447;1755
359448;1034
359449;1510
359450;1296
359451;1049
359452;1188
359453;1428
359454;1175
359455;1521
359456;1640
359457;1265
359458;1036
359459;1026
359460;1486
359461;1228
359462;1331
359463;1126
359464;1067
359465;1177
359466;1323
359467;1098
359468;1339
359469;1477
359470;1101
359471;3096
359472;1184
359473;1309
359474;2643
359475;1854
359476;1170
359477;1216
359478;1003
359479;1051
359480;1266
359481;1317
359482;1167
359483;1307
359484;1142
359485;2860
359486;1047
359487;1087
359488;1006
359489;1073
359490;1103
359491;1789
359492;2239
359493;2309
359494;1021
359495;1219
359496;1033
359497;40438
359498;1419
359499;1287
359500;1124
359501;2096
359502;2232
359503;1173
359504;1002
359505;1015
359506;1100
359507;1204
359508;1128
359509;1170
359510;3995
359511;1030
359512;1367
359513;1018
359514;1374
359515;1646
359516;1295
359517;1802
359518;1505
359519;1025
359520;1024
359521;1192
359522;1708
359523;1064
359524;2119
359525;1010
359526;1227
359527;1001
359528;1281
359529;1341
359530;1098
359531;1533
359532;1758
359533;1134
359534;1079
359535;1823
359536;1007
359537;3770
359538;1290
359539;5088
359540;1255
359541;1265
359542;1590
359543;1389
359544;1064
359545;1079
359546;1878
359547;1088
359548;1046
359549;1000
359550;1029
359551;1091
359552;1920
359553;1246
359554;1056
359555;1617
359556;1034
359557;1159
359558;2176
359559;1880
359560;1257
359561;2578
359562;1031
359563;1573
359564;1405
359565;1620
359566;2748
359567;1443
359568;1015
359569;1175
359570;1095
359571;1105
359572;1176
359573;1060
359574;1033
359575;1162
359576;1261
359577;1349
359578;1376
359579;1554
359580;1653
359581;2205
359582;1249
359583;1088
359584;1189
359585;1117
359586;1319
359587;1534
359588;1158
359589;1652
359590;1600
359591;1938
359592;1653
359593;1266
359594;1179
359595;1558
359596;1316
359597;1579
359598;1469
359599;1202
359600;1222
359601;1174
359602;1122
359603;1138
359604;1355
359605;1041
359606;3668
359607;1552
359608;1016
359609;23244
359610;1121
359611;1063
359612;1125
359613;1215
359614;3731
359615;1222
359616;14225
359617;1104
359618;1390
359619;1011
359620;1120
359621;1061
359622;1170
359623;1108
359624;1007
359625;1283
359626;1504
359627;1179
359628;1241
359629;1078
359630;1192
359631;1198
359632;1222
359633;1519
359634;1314
359635;1445
359636;1246
359637;1090
359638;1193
359639;1136
359640;1047
359641;1009
359642;1017
359643;1069
359644;1088
359645;1161
359646;1068
359647;1281
359648;1037
359649;1156
359650;1052
359651;2325
359652;1373
359653;1011
359654;1125
359655;1146
359656;1490
359657;1097
359658;1057
359659;1649
359660;1167
359661;2266
359662;1052
359663;1141
359664;1014
359665;1109
359666;1292
359667;1214
359668;1142
359669;1119
359670;1857
359671;1091
359672;1101
359673;1009
359674;1279
359675;1082
359676;1141
359677;2639
359678;1167
359679;1145
359680;1043
359681;1189
359682;1016
359683;1060
359684;1004
359685;1015
359686;1510
359687;1138
359688;1512
359689;1028
359690;1227
359691;1429
359692;1054
359693;1703
359694;1181
359695;1045
359696;1162
359697;1132
359698;1029
359699;1002
359700;1223
359701;1746
359702;1070
359703;1241
359704;45096
359705;1087
359706;1468
359707;1050
359708;1075
359709;1258
359710;1772
359711;1318
359712;1015
359713;1821
359714;1097
359715;1195
359716;1090
359717;1212
359718;1178
359719;1027
359720;1295
359721;1226
359722;1153
359723;1038
359724;2039
359725;1543
359726;1023
359727;1078
359728;1432
359729;1905
359730;1010
359731;1212
359732;1108
359733;1068
359734;1141
359735;1317
359736;4968
359737;1221
359738;1148
359739;1078
359740;1263
359741;1112
359742;2595
359743;1498
359744;1892
359745;1164
359746;1115
359747;1783
359748;1765
359749;1090
359750;1077
359751;1845
359752;1232
359753;2146
359754;1062
359755;1233
359756;1280
359757;2506
359758;24108
359759;1083
359760;1066
359761;1193
359762;1104
359763;1138
359764;1102
359765;1302
359766;1182
359767;1082
359768;1187
359769;1319
359770;1662
359771;1307
359772;1836
359773;1092
359774;1232
359775;1290
359776;1061
359777;1151
359778;1130
359779;1052
359780;1005
359781;3467
359782;1121
359783;1009
359784;1154
359785;1417
359786;1281
359787;1019
359788;1268
359789;1427
359790;1275
359791;1163
359792;1107
359793;1209
359794;1028
359795;1058
359796;1452
359797;1288
359798;1148
359799;2331
359800;1127
359801;1273
359802;1245
359803;1082
359804;1787
359805;1052
359806;1437
359807;1346
359808;1128
359809;1886
359810;1170
359811;1047
359812;1354
359813;1039
359814;1088
359815;1321
359816;1090
359817;1167
359818;1225
359819;1366
359820;1053
359821;1209
359822;1064
359823;1216
359824;1000
359825;1059
359826;1177
359827;1132
359828;1600
359829;1532
359830;1349
359831;1747
359832;1373
359833;1111
359834;1005
359835;1205
359836;2792
359837;1025
359838;1127
359839;1083
359840;1047
359841;1189
359842;1319
359843;1021
359844;1234
359845;1020
359846;1143
359847;1079
359848;1016
359849;1143
359850;1715
359851;2184
359852;1183
359853;1085
359854;1027
359855;1104
359856;1027
359857;1018
359858;1195
359859;1291
359860;1231
359861;1021
359862;1534
359863;1260
359864;2504
359865;1178
359866;1243
359867;1157
359868;1390
359869;1162
359870;1488
359871;1164
359872;1281
359873;1343
359874;1025
359875;1111
359876;1189
359877;1037
359878;1062
359879;1261
359880;1206
359881;1152
359882;1237
359883;1233
359884;1158
359885;1142
359886;1085
359887;1009
359888;1431
359889;1576
359890;1070
359891;1024
359892;1231
359893;1267
359894;1373
359895;1235
359896;1100
359897;1195
359898;1073
359899;1069
359900;1304
359901;1303
359902;1280
359903;1983
359904;1129
359905;1079
359906;1157
359907;1200
359908;1009
359909;1676
359910;1242
359911;1300
359912;1164
359913;1147
359914;1848
359915;1652
359916;1373
359917;2206
359918;1582
359919;1026
359920;1159
359921;1025
359922;1236
359923;2029
359924;1053
359925;1004
359926;1051
359927;1250
359928;4764
359929;2014
359930;1019
359931;1583
359932;1049
359933;1070
359934;1199
359935;1110
359936;1130
359937;1029
359938;1078
359939;1021
359940;1046
359941;1008
359942;1042
359943;1020
359944;1019
359945;1541
359946;1066
359947;1835
359948;1420
359949;1109
359950;1383
359951;2150
359952;1020
359953;1060
359954;1024
359955;1007
359956;1083
359957;1076
359958;1112
359959;1883
359960;1449
359961;1673
359962;1009
359963;1078
359964;1044
359965;1041
359966;1042
359967;1089
359968;1165
359969;1001
359970;1579
359971;1443
359972;1196
359973;1235
359974;1241
359975;2071
359976;1050
359977;1246
359978;1161
359979;1618
359980;1270
359981;1011
359982;1232
359983;1085
359984;1145
359985;1027
359986;1059
359987;2059
359988;1445
359989;1177
359990;1102
359991;1336
359992;1027
359993;1061
359994;1326
359995;1770
359996;1189
359997;1728
359998;1100
359999;1150
360000;15159
360001;1521
360002;1329
360003;1502
360004;1198
360005;1609
360006;3087
360007;1380
360008;1789
360009;64812
360010;1121
360011;2349
360012;1070
360013;1396
360014;1210
360015;36330
360016;1531
360017;1224
360018;4495
360019;3329
360020;1048
360021;1267
360022;6390
360023;1035
360024;7234
360025;1124
360026;1001
360027;36698
360028;1010
360029;1590
360030;1177
360031;1099
360032;1056
360033;1219
360034;1596
360035;1064
360036;1892
360037;1353
360038;1100
360039;2487
360040;1499
360041;7534
360042;1310
360043;5239
360044;9266
360045;7787
360046;1377
360047;14442
360048;1050
360049;1236
360050;1211
360051;1185
360052;127316
360053;1004
360054;17068
360055;2525
360056;2010
360057;6444
360058;1233
360059;6023
360060;1088
360061;1774
360062;1090
360063;1135
360064;4340
360065;1127
360066;1006
360067;1008
360068;44906
360069;2370
360070;2291
360071;7757
360072;1818
360073;1055
360074;1094
360075;1009
360076;2107
360077;2443
360078;1610
360079;1050
360080;1021
360081;1659
360082;3954
360083;1100
360084;1126
360085;1010
360086;2830
360087;37133
360088;11654
360089;6500
360090;12053
360091;15822
360092;112473
360093;5599
360094;35353
360095;10940
360096;4286
360097;8525
360098;11181
360099;4880
360100;5784
360101;3787
360102;20110
360103;26346
360104;6987
360105;10126
360106;8656
360107;5704
360108;4420
360109;18534
360110;2468
360111;11566
360112;5298
360113;7606
360114;35386
360115;17579
360116;3293
360117;4335
360118;29607
360119;11319
360120;6251
360121;5748
360122;2487
360123;28588
360124;44193
360125;37593
360126;22119
360127;8325
360128;15342
360129;3081
360130;2179
360131;18541
360132;12003
360133;10627
360134;1531
360135;9524
360136;2072
360137;2775
360138;3954
360139;3100
360140;2115
360141;125910
360142;2947
360143;2549
360144;2468
360145;5884
360146;9638
360147;2048
360148;5222
360149;14164
360150;1231
360151;10137
360152;2500
360153;12876
360154;3387
360155;17426
360156;10733
360157;74854
360158;96909
360159;12214
360160;5438
360161;22332
360162;2098
360163;18023
360164;67333
360165;30910
360166;15839
360167;28563
360168;15841
360169;42832
360170;27328
360171;6432
360172;6819
360173;27865
360174;23141
360175;8540
360176;31328
360177;37838
360178;36191
360179;14719
360180;37975
360181;11175
360182;9413
360183;4958
360184;5389
360185;1107
360186;1136
360187;1031
360188;1355
360189;1216
360190;51105
360191;13181
360192;141426
360193;649752
360194;15157
360195;485982
360196;72071
360197;24153
360198;379704
360199;332718
360200;5662
360201;155552
360202;315629
360203;351872
360204;6128
360205;100793
360206;161890
360207;235285
360208;504315
360209;297795
360210;174811
360211;109909
360212;66983
360213;976611
360214;10841
360215;70886
360216;25656
360217;40269
360218;45669
360219;4421
360220;187755
360221;469604
360222;444017
360223;200552
360224;952445
360225;1014328
360226;563617
360227;211595
360228;204036
360229;666956
360230;1532015
360231;1107764
360232;1066343
360233;267352
360234;43327
360235;28909
360236;491366
360237;1015305
360238;10086
360239;469785
360240;481151
360241;693953
360242;698821
360243;4951
360244;15239
360245;701161
360246;2493
360247;7277
360248;88154
360249;1230167
360250;160498
360251;1576009
360252;2641
360253;6570
360254;406054
360255;735577
360256;254195
360257;33019
360258;279288
360259;453750
360260;241726
360261;437885
360262;153621
360263;241699
360264;344678
360265;600597
360266;21371
360267;2305342
360268;380454
360269;856387
360270;980048
360271;1474547
360272;1984953
360273;216023
360274;1148225
360275;1917368
360276;522515
360277;683337
360278;303147
360279;208549
360280;2807594
360281;2216497
360282;1217048
360283;215549
360284;2719657
360285;1163876
360286;2752210
360287;491500
360288;295995
360289;1119188
360290;625333
360291;531324
360292;1079997
360293;949710
360294;439098
360295;995921
360296;1151163
360297;959565
360298;3104486
360299;1559023
360300;924731
360301;1812446
360302;1176242
360303;1528655
360304;373454
360305;2031220
360306;730949
360307;1867321
360308;1138153
360309;1256887
360310;1855566
360311;6124468
360312;2232567
360313;2015717
360314;1043621
360315;2932499
360316;2603660
360317;873374
360318;5378778
360319;4416988
360320;3068115
360321;3335955
360322;828161
360323;3755048
360324;2539214
360325;5616114
360326;943701
360327;827
360328;4709542
360329;477682
360330;4498729
360331;357905
360332;5186277
360333;12082
360334;10296
360335;9868
360336;177328
360337;262370
360338;361974
360339;512204
360340;209680
360341;560924
360342;382370
360343;1099075
360344;1540931
360345;349213
360346;1482003
360347;3119040
360348;2272957
360349;1123914
360350;1196940
360351;975
360352;1745915
360353;2832
360354;1033908
360355;461
360356;1401827
360357;8407
360358;4150155
360359;1974
360360;6870573
360361;1684
360362;1871596
360363;45789
360364;2509265
360365;1328
360366;3534422
360367;438
360368;4278697
360369;2239
360370;1016
360371;1068
360372;1032
360373;1014
360374;1342
360375;1209
360376;1049
360377;1403
360378;1003
360379;1864
360380;1162
360381;1057
360382;849
360383;1347
360384;1148
360385;1111
360386;1086
360387;1054
360388;1146
360389;494
360390;1017
360391;1025
360392;1073
360393;1240
360394;1038
360395;1301
360396;1401
360397;1058
360398;1142
360399;1124
360400;1015
360401;1929
360402;1024
360403;1011
360404;1112
360405;1159
360406;1108
360407;1017
360408;1311
360409;1270
360410;1193
360411;1101
360412;1057
360413;1620
360414;1088
360415;1123
360416;1098
360417;1015
360418;1375
360419;1312
360420;1860
360421;1044
360422;1195
360423;1133
360424;1755
360425;1056
360426;1067
360427;1127
360428;1082
360429;1321
360430;1025
360431;1084
360432;1038
360433;1031
360434;1027
360435;1047
360436;1126
360437;1075
360438;1030
360439;1020
360440;1006
360441;1176
360442;1213
360443;1009
360444;1003
360445;1265
360446;1118
360447;1116
